nu_inscricao;co_municipio_residencia;sg_uf_residencia;nu_idade;tp_sexo;tp_estado_civil;tp_cor_raca;tp_nacionalidade;co_municipio_nascimento;sg_uf_nascimento;tp_st_conclusao;tp_ano_concluiu;tp_escola;tp_ensino;in_treineiro;in_baixa_visao;in_cegueira;in_surdez;in_deficiencia_auditiva;in_surdo_cegueira;in_deficiencia_fisica;in_deficiencia_mental;in_deficit_atencao;in_dislexia;in_discalculia;in_autismo;in_visao_monocular;in_outra_def;in_gestante;in_lactante;in_idoso;in_estuda_classe_hospitalar;in_sem_recurso;in_braille;in_ampliada_24;in_ampliada_18;in_ledor;in_acesso;in_transcricao;in_libras;in_leitura_labial;in_mesa_cadeira_rodas;in_mesa_cadeira_separada;in_apoio_perna;in_guia_interprete;in_computador;in_cadeira_especial;in_cadeira_canhoto;in_cadeira_acolchoada;in_prova_deitado;in_mobiliario_obeso;in_lamina_overlay;in_protetor_auricular;in_medidor_glicose;in_maquina_braile;in_soroban;in_marca_passo;in_sonda;in_medicamentos;in_sala_individual;in_sala_especial;in_sala_acompanhante;in_mobiliario_especifico;in_material_especifico;in_nome_social;tp_presenca_cn;tp_presenca_ch;tp_presenca_lc;tp_presenca_mt;nu_nota_cn;nu_nota_ch;nu_nota_lc;nu_nota_mt;tp_lingua;tp_status_redacao;nu_nota_comp1;nu_nota_comp2;nu_nota_comp3;nu_nota_comp4;nu_nota_comp5;nu_nota_redacao;q001;q002;q003;q004;q005;q006;q007;q008;q009;q010;q011;q012;q013;q014;q015;q016;q017;q018;q019;q020;q021;q022;q023;q024;q025;q026;q027
170001660078;2913903;BA;18;F;0;3;1;2913903;BA;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;447.80;450.60;522.10;406.70;0;1;120.00;120.00;80.00;80.00;20.00;420.00;E;E;B;B;6 ;C;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;A;A;A;B;B;A
170001669166;4314902;RS;17;F;0;1;1;4314902;RS;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;625.20;566.00;585.00;507.70;0;1;140.00;120.00;120.00;120.00;160.00;660.00;F;F;D;B;4 ;G;A;C;D;C;A;B;B;B;A;B;A;A;A;A;A;D;B;B;B;B;A
170003345957;3304557;RJ;22;M;;1;1;3304557;RJ;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;524.50;513.90;478.60;488.40;0;1;120.00;120.00;100.00;80.00;40.00;460.00;F;G;D;E;5 ;P;D;D;E;B;A;B;C;B;A;B;A;B;D;B;A;E;B;E;B;A;D
170003345961;2929107;BA;23;M;0;3;1;2908309;BA;1;6;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;552.90;575.80;551.30;459.00;1;1;120.00;120.00;100.00;120.00;40.00;500.00;C;F;A;D;4 ;D;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A;A;A
170001669167;2411205;RN;20;F;0;1;1;2411205;RN;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;B;A;A;4 ;B;A;B;D;B;B;B;A;A;A;A;A;A;B;A;A;E;A;B;A;A;A
170001669169;1500800;PA;35;M;1;3;1;1501402;PA;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;C;D;B;B;3 ;D;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;C;A;B;A;A;A
170001669168;1506138;PA;19;M;0;3;1;1502707;PA;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;B;A;D;7 ;H;A;C;D;B;B;B;B;A;A;A;A;A;B;A;A;B;A;A;B;A;E
170003345960;3549904;SP;18;M;0;1;1;3543402;SP;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;459.80;585.20;589.90;594.80;0;1;100.00;120.00;80.00;100.00;40.00;440.00;E;E;C;C;2 ;B;A;C;C;B;A;B;A;B;A;B;A;B;B;A;B;C;B;B;B;A;A
170003337236;4202404;SC;18;F;0;1;1;4202404;SC;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;476.40;370.80;;0;1;120.00;80.00;60.00;100.00;40.00;400.00;C;E;C;D;5 ;G;A;C;E;C;B;C;C;C;A;B;A;B;C;B;B;E;B;D;B;B;A
170001666934;2610905;PE;21;F;0;3;1;2604106;PE;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;579.50;635.60;583.60;601.90;1;1;160.00;200.00;180.00;200.00;140.00;880.00;B;F;F;D;2 ;E;A;B;C;A;A;B;A;A;A;B;A;B;B;B;A;D;A;B;B;A;A
170003337235;3550308;SP;19;F;0;3;1;3550308;SP;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;648.00;658.00;645.90;738.40;0;1;160.00;120.00;160.00;140.00;100.00;680.00;E;E;C;D;2 ;D;A;B;C;B;A;B;B;B;B;B;A;A;B;B;B;C;B;B;B;A;E
170001666931;1302603;AM;26;M;0;3;1;1302603;AM;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;424.10;494.10;477.00;451.80;0;4;0.00;0.00;0.00;0.00;0.00;0.00;E;F;E;D;5 ;G;A;B;D;B;C;B;B;B;B;B;A;B;B;A;B;E;A;B;B;A;B
170001666933;2611101;PE;17;M;0;4;1;2210706;PI;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;654.80;642.00;574.20;704.40;1;1;160.00;160.00;160.00;180.00;140.00;800.00;E;E;D;D;4 ;J;D;E;D;D;A;B;B;B;A;B;A;A;C;B;B;E;A;C;B;B;D
170005040374;3550308;SP;32;F;1;3;1;3550308;SP;4;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;D;D;C;B;5 ;D;A;B;C;B;B;B;B;B;A;B;A;A;B;A;B;C;A;B;B;D;A
170001666932;1400175;RR;18;F;0;5;1;1400100;RR;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;464.80;365.10;;1;1;120.00;120.00;100.00;120.00;40.00;500.00;E;E;A;D;6 ;D;A;B;C;A;C;A;A;A;A;A;A;A;A;A;A;E;A;C;B;B;A
170003345962;2516003;PB;19;M;0;3;1;2504009;PB;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;625.50;687.30;613.20;713.20;0;1;160.00;180.00;180.00;200.00;160.00;880.00;E;G;D;D;4 ;J;A;C;C;B;A;B;B;A;A;B;A;A;C;B;A;D;A;B;B;A;D
170001666930;3505708;SP;27;F;0;2;1;2911204;BA;1;8;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;413.70;544.10;;0;1;160.00;120.00;120.00;100.00;120.00;620.00;B;B;B;B;5 ;E;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A;A;A
170001666935;2507507;PB;27;M;2;2;1;2507507;PB;1;8;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;478.80;572.10;531.20;558.70;1;1;120.00;120.00;80.00;80.00;80.00;480.00;C;C;B;B;5 ;E;A;B;C;B;B;B;A;B;A;B;A;A;B;B;A;E;B;B;B;A;A
170001666937;4122305;PR;22;F;0;1;1;4118204;PR;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;415.60;553.60;530.10;515.30;1;1;120.00;80.00;80.00;100.00;80.00;460.00;B;A;B;B;3 ;C;A;B;C;B;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A
170001666936;4306601;RS;17;F;0;1;1;4306601;RS;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;558.00;636.60;594.50;689.30;0;1;180.00;120.00;140.00;160.00;180.00;780.00;E;F;D;D;4 ;F;A;B;D;B;A;B;B;B;A;B;A;A;C;A;A;C;B;B;B;B;B
170003330661;4113700;PR;30;M;0;1;1;4101507;PR;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;667.30;607.10;529.00;625.80;1;1;160.00;120.00;80.00;100.00;40.00;500.00;G;G;E;E;3 ;M;A;D;D;C;A;B;B;B;A;B;A;B;D;B;A;D;B;C;B;A;D
170001669063;3510609;SP;23;F;0;1;1;3513801;SP;1;6;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;430.90;561.70;578.00;434.80;0;1;100.00;80.00;80.00;80.00;40.00;380.00;D;E;B;B;5 ;E;A;D;D;B;B;B;B;B;B;B;A;B;B;B;B;E;B;B;B;A;A
170003348837;1100205;RO;18;F;0;3;1;1100205;RO;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;386.60;616.50;556.20;648.40;1;1;140.00;180.00;160.00;180.00;180.00;840.00;C;B;D;B;6 ;C;A;B;C;A;B;B;B;B;B;B;A;A;B;B;A;C;A;B;B;B;A
170003348838;2929909;BA;22;F;0;3;1;2929909;BA;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;D;A;A;4 ;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;A;A;A
170003330662;5002704;MS;24;F;0;1;1;5002704;MS;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;H;E;D;D;1 ;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;B;B;B;A;A
170001669062;2515302;PB;20;M;0;3;1;2507507;PB;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;606.70;595.70;537.90;677.90;0;1;160.00;140.00;140.00;160.00;80.00;680.00;H;F;B;D;2 ;B;A;B;C;B;A;B;A;A;A;A;A;A;B;B;A;D;A;B;B;A;A
170003348839;3509205;SP;17;M;0;2;1;3509205;SP;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;516.50;598.90;;0;1;140.00;140.00;140.00;120.00;120.00;660.00;A;D;F;A;5 ;B;A;B;D;C;A;B;A;B;A;B;A;A;B;A;A;E;B;C;B;B;A
170003330664;2604106;PE;21;F;1;3;1;2604106;PE;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;E;E;B;D;2 ;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;C;A;B;B;A;A
170003330663;3118304;MG;19;F;0;3;1;3106200;MG;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;634.80;635.60;600.00;742.50;0;1;160.00;200.00;160.00;160.00;140.00;820.00;D;E;D;F;4 ;H;A;C;D;B;B;B;A;B;A;B;A;A;B;A;A;C;A;B;B;A;A
170003348848;1600303;AP;28;F;0;1;1;1600303;AP;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;F;F;D;D;6 ;C;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A;A;A
170003348841;3503901;SP;18;M;0;1;1;3550308;SP;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;F;G;D;D;5 ;Q;A;E;E;B;B;B;C;C;A;B;B;A;E;B;B;E;B;B;B;A;D
170003348843;4309209;RS;24;F;0;1;1;4304630;RS;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;581.20;610.10;628.80;611.80;1;1;160.00;120.00;140.00;120.00;60.00;600.00;E;F;D;D;3 ;D;A;B;C;B;B;B;A;B;A;B;A;B;B;B;B;C;B;C;B;A;A
170003348846;3507001;SP;18;F;0;1;1;3507001;SP;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;C;E;B;A;6 ;E;B;B;D;B;A;B;B;B;A;B;A;B;B;A;B;E;A;C;B;A;A
170003348845;3304557;RJ;20;F;0;3;2;;;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;448.70;502.60;535.80;557.40;0;1;160.00;180.00;140.00;120.00;100.00;700.00;B;B;B;B;6 ;G;A;B;C;B;A;B;A;B;A;B;A;A;B;B;A;E;B;B;B;A;A
170003348847;1505536;PA;18;F;0;3;1;1505536;PA;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;407.80;514.30;480.70;501.70;0;1;120.00;120.00;140.00;100.00;60.00;540.00;E;D;C;B;3 ;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;B;D;A;A;B;A;A
170003348844;2111300;MA;24;M;0;2;2;;;1;6;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;478.10;506.00;;0;1;120.00;120.00;120.00;80.00;100.00;540.00;E;E;B;B;6 ;B;A;C;D;A;A;B;A;A;A;A;A;A;B;B;A;D;A;A;B;A;A
170003348840;3118601;MG;20;F;0;3;1;3106200;MG;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;H;D;F;B;6 ;C;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;C;A;A;B;B;A
170003348842;4105805;PR;25;F;0;1;1;4106902;PR;1;8;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;E;E;D;B;2 ;D;A;B;D;B;B;B;A;B;A;B;A;A;C;A;A;C;B;B;B;A;A
170003348850;2408102;RN;29;F;0;1;1;2400802;RN;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;562.00;657.90;513.20;626.80;0;1;160.00;140.00;140.00;120.00;100.00;660.00;D;C;D;C;1 ;B;A;B;C;A;B;B;A;A;A;A;A;A;A;A;A;B;A;B;B;A;A
170003348851;1303569;AM;27;M;0;1;1;1301704;AM;1;9;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;573.30;610.90;545.10;456.20;1;1;120.00;120.00;100.00;100.00;100.00;540.00;E;E;C;D;3 ;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;A;B
170005036284;2927408;BA;20;F;0;3;1;2927408;BA;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;493.70;385.70;406.20;452.20;1;1;120.00;80.00;100.00;100.00;0.00;400.00;D;H;F;F;6 ;D;A;B;C;A;A;B;B;B;A;A;A;A;B;B;A;B;A;B;A;A;D
170003348849;5200258;GO;22;F;0;3;1;5300108;DF;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;A;B;B;3 ;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170005036285;4105805;PR;17;M;0;1;1;4105805;PR;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;543.80;518.30;;1;1;120.00;120.00;120.00;120.00;80.00;560.00;D;D;C;D;4 ;E;A;B;C;B;A;B;A;B;A;A;A;A;B;A;B;C;A;A;B;B;A
170005036286;3538709;SP;24;F;0;3;1;3550308;SP;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;E;B;B;5 ;E;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;D;B;B;B;A;A
170001668497;2704302;AL;18;F;0;1;1;2704302;AL;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;690.10;689.60;631.50;838.70;0;1;160.00;200.00;180.00;180.00;160.00;880.00;G;G;E;E;5 ;O;D;D;D;C;A;B;B;B;A;B;A;B;D;B;A;E;A;B;B;A;D
170001668499;5208707;GO;31;F;0;3;1;2111102;MA;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;475.30;576.40;564.80;541.70;1;1;140.00;140.00;140.00;140.00;100.00;660.00;C;D;B;D;1 ;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B;A;A
170005036287;3524402;SP;18;M;0;2;1;3524402;SP;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;469.00;512.00;448.90;569.20;0;1;80.00;100.00;80.00;80.00;0.00;340.00;E;F;C;D;6 ;E;A;B;C;A;A;B;A;B;B;A;A;A;E;A;A;E;A;B;B;A;A
170005036288;3509502;SP;22;F;0;1;1;3509502;SP;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;414.90;582.30;577.30;452.30;1;1;120.00;120.00;80.00;120.00;120.00;560.00;E;E;B;B;3 ;D;A;B;C;B;A;B;A;B;A;B;A;A;B;A;B;D;B;B;B;A;A
170001668500;3300902;RJ;19;M;0;1;1;3300902;RJ;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;505.80;479.30;469.10;523.50;1;1;120.00;120.00;120.00;120.00;40.00;520.00;D;C;C;B;3 ;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;B;A;A;A
170001668498;4314407;RS;21;M;0;1;1;4314407;RS;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;553.70;582.60;582.30;404.60;1;1;140.00;120.00;140.00;140.00;120.00;660.00;E;E;C;B;6 ;D;A;B;C;A;A;B;A;A;A;B;A;A;C;A;A;E;B;A;B;A;A
170001668504;4125001;PR;19;F;0;3;1;4125001;PR;3;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;491.90;471.30;420.50;447.60;1;1;120.00;120.00;120.00;100.00;60.00;520.00;C;F;B;B;2 ;B;A;B;D;A;A;B;A;B;A;B;A;A;B;B;A;C;A;B;B;C;A
170001668501;2607901;PE;31;F;1;2;1;2927408;BA;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;442.70;482.40;519.60;548.00;1;1;120.00;120.00;80.00;100.00;60.00;480.00;C;C;C;B;1 ;A;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A
170001668505;2615300;PE;17;M;0;1;1;2507507;PB;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;613.60;507.10;539.10;684.10;1;1;140.00;120.00;140.00;140.00;120.00;660.00;E;F;D;D;3 ;A;A;C;D;C;B;B;B;B;A;B;A;A;D;B;B;E;A;B;B;B;D
170001668502;5101803;MT;38;M;;1;1;5204409;GO;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;B;B;A;A;2 ;C;A;B;C;B;A;B;A;B;A;B;A;B;B;A;A;C;A;C;B;A;A
170001668503;3506003;SP;19;M;0;3;1;3550308;SP;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;667.90;687.60;577.20;769.00;0;1;140.00;120.00;140.00;140.00;120.00;660.00;G;F;D;B;3 ;H;A;B;C;C;A;B;A;A;A;A;A;A;B;A;B;D;B;B;B;A;D
